GeneID	GeneName	GTEx_Tissue	AltaiPCTL	VindijaPCTL	DenisovaPCTL
ENSG00000138669	PRKG2	Thyroid	0.9984025559105432	2.5958466453674123	27.196485623003195
ENSG00000138669	PRKG2	Vagina	16.25399361022364	16.25399361022364	25.19968051118211
ENSG00000139352	ASCL1	Adipose_Subcutaneous	70.90654952076677	70.90654952076677	70.90654952076677
ENSG00000139352	ASCL1	Lung	88.29872204472844	88.29872204472844	59.384984025559106
ENSG00000139352	ASCL1	Muscle_Skeletal	48.12300319488818	37.61980830670927	99.16134185303514
ENSG00000139352	ASCL1	Brain_Cerebellum	98.7020766773163	98.7020766773163	98.7020766773163
ENSG00000139352	ASCL1	Brain_Cortex	63.33865814696485	63.33865814696485	19.249201277955272
ENSG00000139352	ASCL1	Breast_Mammary_Tissue	2.2763578274760383	2.2763578274760383	3.6741214057507987
ENSG00000141576	RNF157	Adipose_Subcutaneous	78.15495207667732	78.27476038338658	89.29712460063898
ENSG00000141576	RNF157	Esophagus_Mucosa	95.48722044728434	95.48722044728434	92.53194888178913
ENSG00000141576	RNF157	Adipose_Visceral_Omentum	67.2923322683706	67.2923322683706	62.460063897763575
ENSG00000141576	RNF157	Esophagus_Muscularis	8.10702875399361	8.10702875399361	8.10702875399361
ENSG00000141576	RNF157	Heart_Atrial_Appendage	17.17252396166134	17.17252396166134	17.17252396166134
ENSG00000141576	RNF157	Heart_Left_Ventricle	19.808306709265175	19.808306709265175	19.808306709265175
ENSG00000141576	RNF157	Artery_Aorta	22.364217252396166	22.364217252396166	22.364217252396166
ENSG00000141576	RNF157	Liver	51.07827476038339	51.07827476038339	51.07827476038339
ENSG00000141576	RNF157	Lung	33.626198083067095	33.626198083067095	33.626198083067095
ENSG00000141576	RNF157	Artery_Tibial	41.932907348242814	41.932907348242814	29.5926517571885
ENSG00000141576	RNF157	Nerve_Tibial	94.36900958466454	94.36900958466454	94.36900958466454
ENSG00000141576	RNF157	Brain_Cerebellar_Hemisphere	77.79552715654953	77.79552715654953	77.79552715654953
ENSG00000141576	RNF157	Pancreas	4.113418530351438	4.113418530351438	5.1916932907348246
ENSG00000141576	RNF157	Skin_Sun_Exposed_Lower_leg	15.375399361022364	15.375399361022364	15.375399361022364
ENSG00000141576	RNF157	Breast_Mammary_Tissue	59.96405750798722	59.96405750798722	59.96405750798722
ENSG00000141576	RNF157	Testis	47.2444089456869	43.09105431309904	41.29392971246006
ENSG00000141576	RNF157	Cells_Cultured_fibroblasts	37.260383386581466	37.260383386581466	65.435303514377
ENSG00000141576	RNF157	Thyroid	28.95367412140575	28.95367412140575	37.38019169329073
ENSG00000141576	RNF157	Colon_Transverse	18.450479233226837	18.05111821086262	19.608626198083066
ENSG00000141576	RNF157	Esophagus_Gastroesophageal_Junction	48.20287539936102	48.20287539936102	48.20287539936102
ENSG00000142599	RERE	Adipose_Subcutaneous	81.94888178913737	65.57507987220447	82.62779552715655
ENSG00000142599	RERE	Esophagus_Mucosa	88.87779552715655	88.87779552715655	88.87779552715655
ENSG00000142599	RERE	Adipose_Visceral_Omentum	21.685303514376997	35.86261980830671	21.884984025559106
ENSG00000142599	RERE	Lung	19.289137380191693	19.289137380191693	15.654952076677317
ENSG00000142599	RERE	Nerve_Tibial	66.45367412140575	66.01437699680511	66.81309904153355
ENSG00000142599	RERE	Brain_Cerebellar_Hemisphere	73.96166134185303	71.48562300319489	29.43290734824281
ENSG00000142599	RERE	Pancreas	77.03674121405751	74.74041533546325	52.11661341853035
ENSG00000142599	RERE	Skin_Not_Sun_Exposed_Suprapubic	52.33626198083067	52.33626198083067	52.33626198083067
ENSG00000142599	RERE	Skin_Sun_Exposed_Lower_leg	6.669329073482428	6.669329073482428	7.907348242811501
ENSG00000142599	RERE	Small_Intestine_Terminal_Ileum	58.98562300319489	77.67571884984025	40.85463258785943
ENSG00000142599	RERE	Breast_Mammary_Tissue	63.73801916932907	16.533546325878593	63.777955271565496
ENSG00000142599	RERE	Cells_Cultured_fibroblasts	26.19808306709265	19.528753993610223	52.635782747603834
ENSG00000142599	RERE	Vagina	9.824281150159745	3.3945686900958467	13.89776357827476
ENSG00000142599	RERE	Whole_Blood	21.28594249201278	20.32747603833866	23.961661341853034
ENSG00000143603	KCNN3	Adipose_Subcutaneous	66.39376996805112	66.39376996805112	66.39376996805112
ENSG00000143603	KCNN3	Esophagus_Mucosa	43.69009584664537	43.69009584664537	85.22364217252397
ENSG00000143603	KCNN3	Adrenal_Gland	44.92811501597444	44.92811501597444	79.7923322683706
ENSG00000143603	KCNN3	Lung	97.72364217252397	96.64536741214057	91.49361022364218
ENSG00000143603	KCNN3	Artery_Tibial	19.089456869009584	19.089456869009584	82.66773162939297
ENSG00000143603	KCNN3	Nerve_Tibial	44.04952076677316	44.04952076677316	49.361022364217256
ENSG00000143603	KCNN3	Ovary	65.67492012779553	65.67492012779553	65.67492012779553
ENSG00000143603	KCNN3	Pancreas	10.86261980830671	10.86261980830671	89.65654952076677
ENSG00000143603	KCNN3	Pituitary	2.7955271565495208	22.284345047923324	1.9568690095846646
ENSG00000143603	KCNN3	Testis	82.24840255591054	82.24840255591054	82.24840255591054
ENSG00000143603	KCNN3	Thyroid	18.05111821086262	22.923322683706072	0.7587859424920128
ENSG00000143772	ITPKB	Adipose_Subcutaneous	60.38338658146965	60.38338658146965	60.38338658146965
ENSG00000143772	ITPKB	Esophagus_Mucosa	0.0	1.4776357827476039	0.039936102236421724
ENSG00000143772	ITPKB	Artery_Coronary	66.81309904153355	72.92332268370608	49.80031948881789
ENSG00000143772	ITPKB	Artery_Tibial	38.57827476038339	38.57827476038339	51.43769968051118
ENSG00000143772	ITPKB	Prostate	86.26198083067092	86.26198083067092	86.26198083067092
ENSG00000143772	ITPKB	Skin_Not_Sun_Exposed_Suprapubic	82.22843450479233	82.22843450479233	77.27635782747603
ENSG00000143772	ITPKB	Skin_Sun_Exposed_Lower_leg	99.96006389776358	99.96006389776358	99.96006389776358
ENSG00000143772	ITPKB	Small_Intestine_Terminal_Ileum	0.5591054313099042	0.5591054313099042	60.94249201277955
ENSG00000143772	ITPKB	Spleen	15.654952076677317	15.654952076677317	24.880191693290733
ENSG00000143772	ITPKB	Whole_Blood	40.09584664536741	40.09584664536741	71.44568690095846
ENSG00000148680	HTR7	Adipose_Subcutaneous	49.201277955271564	49.201277955271564	36.301916932907346
ENSG00000148680	HTR7	Esophagus_Muscularis	60.403354632587856	60.403354632587856	60.403354632587856
ENSG00000148680	HTR7	Artery_Tibial	46.046325878594246	46.046325878594246	46.046325878594246
ENSG00000148680	HTR7	Brain_Cerebellum	51.55750798722045	51.55750798722045	51.55750798722045
ENSG00000148680	HTR7	Pituitary	3.2348242811501597	6.0303514376996805	39.09744408945687
ENSG00000148680	HTR7	Skin_Sun_Exposed_Lower_leg	79.35303514376997	79.35303514376997	79.35303514376997
ENSG00000148680	HTR7	Small_Intestine_Terminal_Ileum	99.14137380191693	99.14137380191693	0.7388178913738019
ENSG00000148680	HTR7	Stomach	87.81948881789137	79.51277955271566	99.32108626198082
ENSG00000148680	HTR7	Cells_Cultured_fibroblasts	87.73961661341853	87.73961661341853	87.18051118210863
ENSG00000148680	HTR7	Thyroid	26.357827476038338	26.357827476038338	31.309904153354633
ENSG00000148680	HTR7	Colon_Sigmoid	49.001597444089455	49.001597444089455	39.13738019169329
ENSG00000149177	PTPRJ	Adipose_Subcutaneous	98.1429712460064	98.1429712460064	98.1429712460064
ENSG00000149177	PTPRJ	Esophagus_Mucosa	52.79552715654952	52.79552715654952	52.79552715654952
ENSG00000149177	PTPRJ	Muscle_Skeletal	51.058306709265175	51.058306709265175	51.058306709265175
ENSG00000149177	PTPRJ	Nerve_Tibial	95.12779552715655	95.12779552715655	95.12779552715655
ENSG00000149177	PTPRJ	Pancreas	26.557507987220447	26.557507987220447	26.557507987220447
ENSG00000149177	PTPRJ	Spleen	89.29712460063898	89.29712460063898	89.29712460063898
ENSG00000149177	PTPRJ	Breast_Mammary_Tissue	50.01996805111821	50.01996805111821	50.01996805111821
ENSG00000149177	PTPRJ	Testis	92.25239616613419	92.25239616613419	64.41693290734824
ENSG00000149177	PTPRJ	Esophagus_Gastroesophageal_Junction	51.41773162939297	51.41773162939297	51.41773162939297
ENSG00000149295	DRD2	Adipose_Subcutaneous	78.73402555910543	78.73402555910543	78.73402555910543
ENSG00000149295	DRD2	Adipose_Visceral_Omentum	84.66453674121406	84.66453674121406	84.66453674121406
ENSG00000149295	DRD2	Esophagus_Muscularis	84.24520766773163	84.24520766773163	84.24520766773163
ENSG00000149295	DRD2	Artery_Aorta	10.68290734824281	10.68290734824281	40.59504792332268
ENSG00000149295	DRD2	Artery_Coronary	61.66134185303515	61.66134185303515	61.66134185303515
ENSG00000149295	DRD2	Muscle_Skeletal	27.076677316293928	27.076677316293928	27.076677316293928
ENSG00000149295	DRD2	Nerve_Tibial	51.11821086261981	51.11821086261981	90.93450479233226
ENSG00000149295	DRD2	Brain_Cerebellar_Hemisphere	32.86741214057508	32.86741214057508	80.31150159744409
ENSG00000149295	DRD2	Pancreas	0.0	0.0	0.0
ENSG00000149295	DRD2	Brain_Cortex	26.85702875399361	26.85702875399361	0.5191693290734825
ENSG00000149295	DRD2	Skin_Not_Sun_Exposed_Suprapubic	21.96485623003195	24.001597444089455	1.1980830670926517
ENSG00000149295	DRD2	Skin_Sun_Exposed_Lower_leg	66.99281150159744	66.99281150159744	99.04153354632588
ENSG00000149295	DRD2	Stomach	85.78274760383387	85.78274760383387	95.40734824281151
ENSG00000149295	DRD2	Thyroid	35.98242811501598	35.98242811501598	22.404153354632587
ENSG00000149295	DRD2	Colon_Sigmoid	94.56869009584665	94.56869009584665	43.170926517571885
ENSG00000149295	DRD2	Uterus	42.93130990415335	42.93130990415335	42.81150159744409
ENSG00000149295	DRD2	Vagina	75.27955271565496	75.27955271565496	90.45527156549521
ENSG00000151150	ANK3	Adipose_Subcutaneous	92.21246006389777	97.94329073482429	97.94329073482429
ENSG00000151150	ANK3	Esophagus_Mucosa	36.10223642172524	36.10223642172524	54.75239616613418
ENSG00000151150	ANK3	Adipose_Visceral_Omentum	98.80191693290735	98.80191693290735	61.5814696485623
ENSG00000151150	ANK3	Adrenal_Gland	54.233226837060705	54.233226837060705	56.66932907348243
ENSG00000151150	ANK3	Brain_Anterior_cingulate_cortex_BA24	21.884984025559106	21.884984025559106	21.884984025559106
ENSG00000151150	ANK3	Heart_Left_Ventricle	87.42012779552715	87.42012779552715	87.42012779552715
ENSG00000151150	ANK3	Artery_Aorta	99.6405750798722	99.6405750798722	99.6405750798722
ENSG00000151150	ANK3	Artery_Tibial	100.0	99.96006389776358	99.88019169329074
ENSG00000151150	ANK3	Muscle_Skeletal	80.35143769968052	90.05591054313099	55.11182108626198
ENSG00000151150	ANK3	Brain_Hippocampus	50.01996805111821	50.01996805111821	50.01996805111821
ENSG00000151150	ANK3	Skin_Not_Sun_Exposed_Suprapubic	53.075079872204476	0.039936102236421724	94.56869009584665
ENSG00000151150	ANK3	Brain_Putamen_basal_ganglia	5.31150159744409	5.31150159744409	3.5143769968051117
ENSG00000151150	ANK3	Breast_Mammary_Tissue	55.85063897763578	55.85063897763578	55.85063897763578
ENSG00000151150	ANK3	Thyroid	94.92811501597444	96.48562300319489	93.45047923322684
ENSG00000151150	ANK3	Uterus	43.49041533546326	43.49041533546326	65.814696485623
ENSG00000151150	ANK3	Whole_Blood	99.96006389776358	99.96006389776358	99.96006389776358
ENSG00000152061	RABGAP1L	Adipose_Subcutaneous	11.940894568690096	11.940894568690096	12.699680511182109
ENSG00000152061	RABGAP1L	Esophagus_Mucosa	8.426517571884984	8.426517571884984	0.0
ENSG00000152061	RABGAP1L	Esophagus_Muscularis	63.09904153354633	63.09904153354633	63.09904153354633
ENSG00000152061	RABGAP1L	Artery_Coronary	3.0750798722044728	3.0750798722044728	6.389776357827476
ENSG00000152061	RABGAP1L	Lung	18.650159744408946	15.73482428115016	15.29552715654952
ENSG00000152061	RABGAP1L	Pancreas	29.43290734824281	29.43290734824281	29.43290734824281
ENSG00000152061	RABGAP1L	Pituitary	6.5894568690095845	6.5894568690095845	4.992012779552716
ENSG00000152061	RABGAP1L	Skin_Not_Sun_Exposed_Suprapubic	66.41373801916933	66.41373801916933	66.41373801916933
ENSG00000152061	RABGAP1L	Skin_Sun_Exposed_Lower_leg	4.233226837060703	20.56709265175719	19.568690095846645
ENSG00000152061	RABGAP1L	Brain_Nucleus_accumbens_basal_ganglia	32.14856230031949	32.14856230031949	49.56070287539936
ENSG00000152061	RABGAP1L	Breast_Mammary_Tissue	4.832268370607029	4.832268370607029	3.3945686900958467
ENSG00000152061	RABGAP1L	Testis	18.210862619808307	18.210862619808307	18.210862619808307
ENSG00000152061	RABGAP1L	Cells_Cultured_fibroblasts	7.4281150159744405	7.4281150159744405	7.4281150159744405
ENSG00000152061	RABGAP1L	Thyroid	18.929712460063897	18.929712460063897	17.691693290734825
ENSG00000152061	RABGAP1L	Esophagus_Gastroesophageal_Junction	38.81789137380192	38.81789137380192	38.81789137380192
ENSG00000152061	RABGAP1L	Whole_Blood	22.783546325878593	22.783546325878593	22.783546325878593
ENSG00000152455	SUV39H2	Adipose_Subcutaneous	0.039936102236421724	0.07987220447284345	0.039936102236421724
ENSG00000152455	SUV39H2	Adrenal_Gland	56.23003194888179	56.23003194888179	47.00479233226837
ENSG00000152455	SUV39H2	Lung	37.739616613418534	66.57348242811501	37.739616613418534
ENSG00000152455	SUV39H2	Artery_Tibial	85.20367412140575	85.20367412140575	85.20367412140575
ENSG00000152455	SUV39H2	Ovary	99.6405750798722	99.72044728434504	99.6405750798722
ENSG00000152455	SUV39H2	Cells_Cultured_fibroblasts	0.2795527156549521	0.2795527156549521	4.952076677316294
ENSG00000152455	SUV39H2	Thyroid	39.716453674121404	39.716453674121404	39.716453674121404
ENSG00000153064	BANK1	Adipose_Subcutaneous	12.939297124600639	12.939297124600639	13.019169329073483
ENSG00000153064	BANK1	Adipose_Visceral_Omentum	74.56070287539936	74.56070287539936	51.91693290734824
ENSG00000153064	BANK1	Muscle_Skeletal	12.200479233226837	12.200479233226837	12.200479233226837
ENSG00000153064	BANK1	Nerve_Tibial	8.266773162939296	8.266773162939296	93.80990415335464
ENSG00000153064	BANK1	Brain_Hypothalamus	59.644568690095845	59.644568690095845	59.644568690095845
ENSG00000153064	BANK1	Brain_Putamen_basal_ganglia	63.218849840255594	63.218849840255594	98.68210862619809
ENSG00000153064	BANK1	Vagina	44.36900958466454	39.177316293929714	75.19968051118211
ENSG00000153064	BANK1	Whole_Blood	81.23003194888179	81.23003194888179	44.36900958466454
ENSG00000156052	GNAQ	Adipose_Subcutaneous	83.34664536741214	62.57987220447284	27.875399361022364
ENSG00000156052	GNAQ	Esophagus_Mucosa	88.69808306709265	88.69808306709265	86.34185303514377
ENSG00000156052	GNAQ	Heart_Left_Ventricle	86.2020766773163	86.2020766773163	86.2020766773163
ENSG00000156052	GNAQ	Artery_Aorta	48.043130990415335	48.043130990415335	47.2444089456869
ENSG00000156052	GNAQ	Ovary	45.966453674121404	45.966453674121404	35.18370607028754
ENSG00000156052	GNAQ	Brain_Cerebellum	77.63578274760384	77.63578274760384	70.96645367412141
ENSG00000156052	GNAQ	Pancreas	41.853035143769965	41.21405750798722	41.853035143769965
ENSG00000156052	GNAQ	Skin_Sun_Exposed_Lower_leg	43.230830670926515	43.230830670926515	43.230830670926515
ENSG00000156052	GNAQ	Stomach	55.1517571884984	55.1517571884984	55.1517571884984
ENSG00000156052	GNAQ	Testis	35.063897763578275	35.063897763578275	35.063897763578275
ENSG00000156052	GNAQ	Cells_Cultured_fibroblasts	91.21405750798722	91.21405750798722	91.21405750798722
ENSG00000156052	GNAQ	Whole_Blood	7.368210862619808	7.368210862619808	7.368210862619808
ENSG00000157540	DYRK1A	Adipose_Subcutaneous	65.85463258785943	65.85463258785943	65.85463258785943
ENSG00000157540	DYRK1A	Esophagus_Mucosa	97.84345047923323	97.84345047923323	97.84345047923323
ENSG00000157540	DYRK1A	Esophagus_Muscularis	52.59584664536741	52.59584664536741	52.59584664536741
ENSG00000157540	DYRK1A	Heart_Left_Ventricle	98.84185303514377	99.0814696485623	97.20447284345047
ENSG00000157540	DYRK1A	Artery_Coronary	13.398562300319488	13.398562300319488	13.398562300319488
ENSG00000157540	DYRK1A	Brain_Frontal_Cortex_BA9	100.0	100.0	100.0
ENSG00000157540	DYRK1A	Skin_Not_Sun_Exposed_Suprapubic	95.80670926517571	95.80670926517571	93.45047923322684
ENSG00000157540	DYRK1A	Colon_Transverse	60.263578274760384	77.7555910543131	41.23402555910543
ENSG00000157540	DYRK1A	Whole_Blood	49.420926517571885	49.420926517571885	49.420926517571885
ENSG00000158941	CCAR2	Adipose_Subcutaneous	53.83386581469649	55.43130990415335	57.28833865814696
ENSG00000158941	CCAR2	Heart_Atrial_Appendage	51.71725239616613	51.71725239616613	51.71725239616613
ENSG00000158941	CCAR2	Heart_Left_Ventricle	3.2747603833865813	3.2747603833865813	5.151757188498403
ENSG00000158941	CCAR2	Lung	4.672523961661342	0.35942492012779553	13.099041533546325
ENSG00000158941	CCAR2	Muscle_Skeletal	86.78115015974441	51.71725239616613	45.966453674121404
ENSG00000158941	CCAR2	Nerve_Tibial	66.95287539936102	66.95287539936102	66.95287539936102
ENSG00000158941	CCAR2	Skin_Sun_Exposed_Lower_leg	89.37699680511182	89.37699680511182	89.93610223642173
ENSG00000158941	CCAR2	Cells_Cultured_fibroblasts	54.19329073482428	54.19329073482428	20.287539936102238
ENSG00000158941	CCAR2	Thyroid	83.1070287539936	83.30670926517571	84.66453674121406
ENSG00000158941	CCAR2	Uterus	96.52555910543131	89.61661341853035	87.5
ENSG00000161040	FBXL13	Adipose_Subcutaneous	49.56070287539936	49.56070287539936	62.61980830670927
ENSG00000161040	FBXL13	Brain_Cerebellar_Hemisphere	42.77156549520767	48.48242811501598	0.07987220447284345
ENSG00000161040	FBXL13	Brain_Cerebellum	76.79712460063898	76.79712460063898	89.43690095846645
ENSG00000161040	FBXL13	Brain_Cortex	85.50319488817891	85.50319488817891	87.46006389776358
ENSG00000161040	FBXL13	Stomach	80.95047923322684	80.95047923322684	93.41054313099042
ENSG00000161040	FBXL13	Whole_Blood	52.35623003194888	52.35623003194888	78.83386581469648
ENSG00000163131	CTSS	Adipose_Subcutaneous	38.85782747603834	38.85782747603834	39.77635782747604
ENSG00000163131	CTSS	Esophagus_Mucosa	71.84504792332268	71.84504792332268	71.84504792332268
ENSG00000163131	CTSS	Esophagus_Muscularis	64.21725239616613	54.353035143769965	54.353035143769965
ENSG00000163131	CTSS	Adrenal_Gland	6.0702875399361025	6.0702875399361025	4.712460063897764
ENSG00000163131	CTSS	Heart_Atrial_Appendage	38.85782747603834	38.85782747603834	18.869808306709267
ENSG00000163131	CTSS	Brain_Anterior_cingulate_cortex_BA24	56.68929712460064	56.68929712460064	56.68929712460064
ENSG00000163131	CTSS	Heart_Left_Ventricle	22.44408945686901	22.44408945686901	4.39297124600639
ENSG00000163131	CTSS	Liver	26.39776357827476	26.39776357827476	26.39776357827476
ENSG00000163131	CTSS	Artery_Tibial	32.9073482428115	32.9073482428115	32.9073482428115
ENSG00000163131	CTSS	Muscle_Skeletal	40.65495207667732	40.65495207667732	40.65495207667732
ENSG00000163131	CTSS	Brain_Caudate_basal_ganglia	99.80031948881789	99.80031948881789	68.59025559105432
ENSG00000163131	CTSS	Nerve_Tibial	32.68769968051118	32.68769968051118	32.68769968051118
ENSG00000163131	CTSS	Brain_Cerebellar_Hemisphere	63.99760383386582	63.99760383386582	63.99760383386582
ENSG00000163131	CTSS	Brain_Cerebellum	74.92012779552715	74.92012779552715	62.69968051118211
ENSG00000163131	CTSS	Pancreas	42.37220447284345	42.37220447284345	40.85463258785943
ENSG00000163131	CTSS	Brain_Cortex	99.80031948881789	99.80031948881789	99.80031948881789
ENSG00000163131	CTSS	Skin_Not_Sun_Exposed_Suprapubic	15.774760383386582	6.2300319488817895	22.364217252396166
ENSG00000163131	CTSS	Brain_Hypothalamus	60.46325878594249	45.287539936102235	62.659744408945684
ENSG00000163131	CTSS	Skin_Sun_Exposed_Lower_leg	24.361022364217252	24.361022364217252	24.361022364217252
ENSG00000163131	CTSS	Brain_Putamen_basal_ganglia	67.57188498402556	67.57188498402556	67.57188498402556
ENSG00000163131	CTSS	Spleen	0.5990415335463258	0.5990415335463258	0.5990415335463258
ENSG00000163131	CTSS	Stomach	12.95926517571885	12.95926517571885	12.95926517571885
ENSG00000163131	CTSS	Testis	6.7492012779552715	6.7492012779552715	0.1597444089456869
ENSG00000163131	CTSS	Cells_Cultured_fibroblasts	41.533546325878596	41.533546325878596	29.91214057507987
ENSG00000163131	CTSS	Thyroid	23.562300319488816	22.763578274760384	50.9185303514377
ENSG00000163131	CTSS	Colon_Transverse	45.5870607028754	45.5870607028754	45.5870607028754
ENSG00000164068	RNF123	Adipose_Subcutaneous	36.022364217252395	36.022364217252395	36.022364217252395
ENSG00000164068	RNF123	Esophagus_Mucosa	77.35623003194888	77.35623003194888	66.1741214057508
ENSG00000164068	RNF123	Adipose_Visceral_Omentum	78.35463258785943	78.35463258785943	78.35463258785943
ENSG00000164068	RNF123	Esophagus_Muscularis	40.05591054313099	40.05591054313099	39.13738019169329
ENSG00000164068	RNF123	Heart_Atrial_Appendage	57.14856230031949	57.14856230031949	57.14856230031949
ENSG00000164068	RNF123	Heart_Left_Ventricle	77.63578274760384	77.63578274760384	70.44728434504792
ENSG00000164068	RNF123	Artery_Aorta	43.25079872204473	43.25079872204473	27.715654952076676
ENSG00000164068	RNF123	Artery_Coronary	96.64536741214057	96.64536741214057	99.32108626198082
ENSG00000164068	RNF123	Lung	83.06709265175719	83.06709265175719	75.11980830670926
ENSG00000164068	RNF123	Artery_Tibial	80.15175718849841	80.15175718849841	41.01437699680511
ENSG00000164068	RNF123	Brain_Caudate_basal_ganglia	66.77316293929712	66.77316293929712	66.77316293929712
ENSG00000164068	RNF123	Nerve_Tibial	80.870607028754	80.870607028754	87.30031948881789
ENSG00000164068	RNF123	Brain_Cerebellar_Hemisphere	58.945686900958464	58.945686900958464	55.031948881789134
ENSG00000164068	RNF123	Brain_Cerebellum	0.9584664536741214	0.9584664536741214	0.5591054313099042
ENSG00000164068	RNF123	Pancreas	35.50319488817891	35.50319488817891	30.79073482428115
ENSG00000164068	RNF123	Brain_Cortex	35.70287539936102	35.70287539936102	33.546325878594246
ENSG00000164068	RNF123	Brain_Frontal_Cortex_BA9	66.41373801916933	66.41373801916933	66.09424920127796
ENSG00000164068	RNF123	Brain_Hypothalamus	74.16134185303514	74.16134185303514	72.92332268370608
ENSG00000164068	RNF123	Skin_Sun_Exposed_Lower_leg	96.685303514377	96.685303514377	96.685303514377
ENSG00000164068	RNF123	Brain_Nucleus_accumbens_basal_ganglia	85.74281150159744	85.74281150159744	84.30511182108626
ENSG00000164068	RNF123	Brain_Putamen_basal_ganglia	0.07987220447284345	0.07987220447284345	3.0750798722044728
ENSG00000164068	RNF123	Spleen	75.43929712460064	75.43929712460064	67.49201277955271
ENSG00000164068	RNF123	Breast_Mammary_Tissue	17.671725239616613	17.671725239616613	17.671725239616613
ENSG00000164068	RNF123	Stomach	38.61821086261981	38.61821086261981	38.45846645367412
ENSG00000164068	RNF123	Testis	54.95207667731629	54.95207667731629	54.95207667731629
ENSG00000164068	RNF123	Cells_Cultured_fibroblasts	99.28115015974441	99.28115015974441	86.22204472843451
ENSG00000164068	RNF123	Thyroid	79.91214057507987	79.91214057507987	79.91214057507987
ENSG00000164068	RNF123	Colon_Sigmoid	85.6629392971246	85.6629392971246	68.05111821086263
ENSG00000164068	RNF123	Uterus	8.58626198083067	8.58626198083067	8.58626198083067
ENSG00000164068	RNF123	Esophagus_Gastroesophageal_Junction	77.51597444089457	77.51597444089457	73.44249201277955
ENSG00000165030	NFIL3	Adipose_Subcutaneous	88.25878594249201	74.48083067092652	74.48083067092652
ENSG00000165030	NFIL3	Adrenal_Gland	72.00479233226837	72.48402555910543	49.80031948881789
ENSG00000165030	NFIL3	Artery_Aorta	50.858626198083066	50.858626198083066	50.858626198083066
ENSG00000165030	NFIL3	Artery_Tibial	15.155750798722044	15.155750798722044	15.155750798722044
ENSG00000165030	NFIL3	Prostate	92.01277955271566	76.79712460063898	65.09584664536742
ENSG00000165030	NFIL3	Brain_Hypothalamus	99.40095846645367	99.88019169329074	93.61022364217253
ENSG00000165030	NFIL3	Spleen	78.91373801916933	85.10383386581469	72.8035143769968
ENSG00000165030	NFIL3	Testis	11.741214057507987	12.699680511182109	11.621405750798722
ENSG00000165030	NFIL3	Cells_Cultured_fibroblasts	89.49680511182109	89.49680511182109	89.49680511182109
ENSG00000165030	NFIL3	Colon_Transverse	21.445686900958467	21.445686900958467	21.645367412140576
ENSG00000165030	NFIL3	Whole_Blood	86.5814696485623	86.5814696485623	86.5814696485623
ENSG00000167191	GPRC5B	Adipose_Subcutaneous	66.33386581469648	66.33386581469648	66.61341853035144
ENSG00000167191	GPRC5B	Artery_Aorta	34.26517571884984	34.26517571884984	34.26517571884984
ENSG00000167191	GPRC5B	Lung	74.0814696485623	74.0814696485623	91.25399361022365
ENSG00000167191	GPRC5B	Skin_Sun_Exposed_Lower_leg	60.063897763578275	60.063897763578275	88.9776357827476
ENSG00000167191	GPRC5B	Brain_Putamen_basal_ganglia	43.41054313099041	43.650159744408946	51.31789137380192
ENSG00000167191	GPRC5B	Thyroid	65.91453674121406	65.91453674121406	65.91453674121406
ENSG00000167191	GPRC5B	Colon_Sigmoid	91.29392971246007	91.29392971246007	81.34984025559105
ENSG00000169136	ATF5	Adipose_Subcutaneous	61.46166134185304	61.46166134185304	85.8626198083067
ENSG00000169136	ATF5	Esophagus_Muscularis	83.42651757188499	83.42651757188499	83.42651757188499
ENSG00000169136	ATF5	Adrenal_Gland	38.89776357827476	31.70926517571885	18.96964856230032
ENSG00000169136	ATF5	Brain_Anterior_cingulate_cortex_BA24	16.972843450479232	16.972843450479232	16.972843450479232
ENSG00000169136	ATF5	Heart_Left_Ventricle	31.749201277955272	38.85782747603834	46.685303514377
ENSG00000169136	ATF5	Artery_Aorta	19.089456869009584	19.089456869009584	17.771565495207668
ENSG00000169136	ATF5	Lung	59.14536741214057	64.89616613418531	23.043130990415335
ENSG00000169136	ATF5	Artery_Tibial	46.605431309904155	46.605431309904155	71.1261980830671
ENSG00000169136	ATF5	Muscle_Skeletal	99.12140575079871	99.12140575079871	99.12140575079871
ENSG00000169136	ATF5	Nerve_Tibial	2.8753993610223643	2.8753993610223643	4.073482428115016
ENSG00000169136	ATF5	Brain_Cerebellar_Hemisphere	26.238019169329075	26.238019169329075	47.48402555910543
ENSG00000169136	ATF5	Prostate	17.17252396166134	32.50798722044728	38.33865814696485
ENSG00000169136	ATF5	Skin_Sun_Exposed_Lower_leg	54.67252396166134	72.28434504792332	95.48722044728434
ENSG00000169136	ATF5	Stomach	17.292332268370608	22.843450479233226	53.15495207667732
ENSG00000169136	ATF5	Testis	39.29712460063898	61.62140575079872	55.99041533546326
ENSG00000169136	ATF5	Cells_Cultured_fibroblasts	61.18210862619808	61.18210862619808	74.80031948881789
ENSG00000169136	ATF5	Thyroid	40.05591054313099	40.05591054313099	43.989616613418534
ENSG00000169136	ATF5	Esophagus_Gastroesophageal_Junction	8.506389776357828	8.506389776357828	49.92012779552716
ENSG00000169760	NLGN1	Adipose_Subcutaneous	48.84185303514377	48.84185303514377	48.84185303514377
ENSG00000169760	NLGN1	Heart_Left_Ventricle	50.07987220447284	50.07987220447284	39.81629392971246
ENSG00000169760	NLGN1	Brain_Cerebellum	23.921725239616613	23.921725239616613	40.05591054313099
